day,insightTrafficSourceType,views,estimatedMinutesWatched
2021-01-14,YT_OTHER_PAGE,1,0
2021-01-15,NO_LINK_OTHER,0,0
2021-01-15,SUBSCRIBER,1,0
2021-01-15,YT_SEARCH,12,30
2021-01-15,RELATED_VIDEO,1,4
2021-01-15,EXT_URL,3,2
2021-01-16,NO_LINK_OTHER,0,0
2021-01-16,SUBSCRIBER,3,1
2021-01-16,YT_SEARCH,14,22
2021-01-17,NO_LINK_OTHER,0,0
2021-01-17,YT_SEARCH,21,45
2021-01-17,RELATED_VIDEO,4,3
2021-01-18,NO_LINK_OTHER,0,0
2021-01-18,SUBSCRIBER,1,3
2021-01-18,YT_SEARCH,12,20
2021-01-18,RELATED_VIDEO,3,12
2021-01-18,YT_OTHER_PAGE,1,4
2021-01-19,NO_LINK_OTHER,0,0
2021-01-19,SUBSCRIBER,1,0
2021-01-19,YT_SEARCH,15,20
2021-01-19,RELATED_VIDEO,5,7
2021-01-19,YT_OTHER_PAGE,2,4
2021-01-19,EXT_URL,1,0
2021-01-20,NO_LINK_OTHER,1,0
2021-01-20,YT_SEARCH,11,20
2021-01-20,RELATED_VIDEO,6,14
2021-01-20,YT_OTHER_PAGE,1,0
2021-01-21,NO_LINK_OTHER,1,0
2021-01-21,YT_SEARCH,13,21
2021-01-21,RELATED_VIDEO,5,14
2021-01-21,YT_OTHER_PAGE,1,0
2021-01-21,PLAYLIST,1,0
2021-01-21,END_SCREEN,2,0
2021-01-22,YT_SEARCH,8,9
2021-01-23,NO_LINK_OTHER,0,0
2021-01-23,YT_SEARCH,14,15
2021-01-23,YT_OTHER_PAGE,2,0
2021-01-24,NO_LINK_OTHER,0,0
2021-01-24,YT_SEARCH,6,11
2021-01-24,RELATED_VIDEO,1,3
2021-01-24,YT_OTHER_PAGE,2,0
2021-01-25,NO_LINK_OTHER,0,0
2021-01-25,YT_SEARCH,10,12
2021-01-25,RELATED_VIDEO,3,6
2021-01-26,NO_LINK_OTHER,1,0
2021-01-26,SUBSCRIBER,2,1
2021-01-26,YT_SEARCH,19,41
2021-01-26,RELATED_VIDEO,3,12
2021-01-27,NO_LINK_OTHER,1,6
2021-01-27,YT_SEARCH,16,27
2021-01-27,RELATED_VIDEO,6,6
2021-01-27,YT_OTHER_PAGE,1,4
2021-01-27,EXT_URL,2,2
2021-01-28,NO_LINK_OTHER,0,0
2021-01-28,YT_SEARCH,10,10
2021-01-28,RELATED_VIDEO,8,17
2021-01-28,YT_OTHER_PAGE,3,15
2021-01-28,EXT_URL,1,2
2021-01-28,END_SCREEN,1,0
2021-01-29,NO_LINK_OTHER,0,0
2021-01-29,YT_SEARCH,12,17
2021-01-29,RELATED_VIDEO,2,1
2021-01-29,YT_OTHER_PAGE,4,13
2021-01-29,EXT_URL,1,2
2021-01-30,NO_LINK_OTHER,0,0
2021-01-30,SUBSCRIBER,1,0
2021-01-30,YT_SEARCH,15,13
2021-01-30,RELATED_VIDEO,2,3
2021-01-30,EXT_URL,1,0
2021-01-31,NO_LINK_OTHER,0,0
2021-01-31,YT_SEARCH,19,24
2021-01-31,RELATED_VIDEO,1,1
2021-02-01,NO_LINK_OTHER,1,3
2021-02-01,YT_SEARCH,21,25
2021-02-01,RELATED_VIDEO,8,21
2021-02-01,YT_OTHER_PAGE,1,0
2021-02-02,NO_LINK_OTHER,1,0
2021-02-02,YT_SEARCH,15,21
2021-02-02,RELATED_VIDEO,1,3
2021-02-02,YT_OTHER_PAGE,3,11
2021-02-03,NO_LINK_OTHER,0,0
2021-02-03,SUBSCRIBER,3,7
2021-02-03,YT_SEARCH,14,20
2021-02-03,RELATED_VIDEO,2,0
2021-02-03,YT_OTHER_PAGE,2,5
2021-02-04,NO_LINK_OTHER,0,0
2021-02-04,SUBSCRIBER,3,1
2021-02-04,YT_SEARCH,15,26
2021-02-04,RELATED_VIDEO,2,1
2021-02-05,NO_LINK_OTHER,0,0
2021-02-05,YT_SEARCH,11,16
2021-02-05,RELATED_VIDEO,1,4
2021-02-06,NO_LINK_OTHER,0,0
2021-02-06,YT_SEARCH,21,29
2021-02-06,RELATED_VIDEO,4,7
2021-02-07,NO_LINK_OTHER,1,0
2021-02-07,YT_SEARCH,9,20
2021-02-07,RELATED_VIDEO,3,6
2021-02-08,NO_LINK_OTHER,0,0
2021-02-08,YT_SEARCH,13,18
2021-02-08,RELATED_VIDEO,3,3
2021-02-08,YT_OTHER_PAGE,3,14
2021-02-09,NO_LINK_OTHER,0,0
2021-02-09,SUBSCRIBER,3,4
2021-02-09,YT_SEARCH,6,7
2021-02-09,RELATED_VIDEO,3,2
2021-02-10,NO_LINK_OTHER,1,0
2021-02-10,YT_SEARCH,18,31
2021-02-10,RELATED_VIDEO,2,0
2021-02-10,YT_OTHER_PAGE,3,4
2021-02-11,NO_LINK_OTHER,0,0
2021-02-11,SUBSCRIBER,1,0
2021-02-11,YT_SEARCH,10,13
2021-02-11,RELATED_VIDEO,2,2
2021-02-11,YT_OTHER_PAGE,1,0
2021-02-11,EXT_URL,7,7
2021-02-12,NO_LINK_OTHER,0,0
2021-02-12,SUBSCRIBER,1,1
2021-02-12,YT_SEARCH,14,19
2021-02-12,RELATED_VIDEO,5,9
2021-02-12,YT_OTHER_PAGE,2,1
2021-02-12,EXT_URL,1,0
2021-02-12,END_SCREEN,1,0
2021-02-13,NO_LINK_OTHER,0,0
2021-02-13,YT_SEARCH,7,25
2021-02-13,YT_OTHER_PAGE,1,0
2021-02-14,NO_LINK_OTHER,0,0
2021-02-14,SUBSCRIBER,1,0
2021-02-14,YT_SEARCH,7,12
2021-02-14,RELATED_VIDEO,2,7
2021-02-14,YT_OTHER_PAGE,1,4
2021-02-15,NO_LINK_OTHER,0,0
2021-02-15,SUBSCRIBER,4,5
2021-02-15,YT_SEARCH,21,27
2021-02-15,RELATED_VIDEO,5,6
2021-02-15,YT_OTHER_PAGE,6,7
2021-02-15,END_SCREEN,1,0
2021-02-16,NO_LINK_OTHER,0,0
2021-02-16,SUBSCRIBER,1,0
2021-02-16,YT_SEARCH,19,32
2021-02-16,RELATED_VIDEO,5,10
2021-02-16,EXT_URL,1,4
2021-02-17,NO_LINK_OTHER,0,0
2021-02-17,SUBSCRIBER,2,3
2021-02-17,YT_SEARCH,11,17
2021-02-17,RELATED_VIDEO,2,3
2021-02-17,END_SCREEN,1,0
2021-02-18,NO_LINK_OTHER,0,0
2021-02-18,YT_SEARCH,9,7
2021-02-18,RELATED_VIDEO,6,14
2021-02-19,NO_LINK_OTHER,1,0
2021-02-19,YT_SEARCH,11,7
2021-02-19,RELATED_VIDEO,4,2
2021-02-20,NO_LINK_OTHER,0,0
2021-02-20,SUBSCRIBER,1,3
2021-02-20,YT_SEARCH,14,23
2021-02-20,RELATED_VIDEO,3,0
2021-02-21,NO_LINK_OTHER,0,0
2021-02-21,SUBSCRIBER,2,0
2021-02-21,YT_SEARCH,10,15
2021-02-21,RELATED_VIDEO,3,7
2021-02-21,YT_OTHER_PAGE,1,1
2021-02-22,NO_LINK_OTHER,0,0
2021-02-22,SUBSCRIBER,1,0
2021-02-22,YT_SEARCH,25,29
2021-02-22,RELATED_VIDEO,1,1
2021-02-22,YT_OTHER_PAGE,6,16
2021-02-23,NO_LINK_OTHER,0,0
2021-02-23,SUBSCRIBER,2,4
2021-02-23,YT_CHANNEL,1,0
2021-02-23,YT_SEARCH,20,24
2021-02-23,RELATED_VIDEO,6,10
2021-02-23,YT_OTHER_PAGE,6,9
2021-02-24,NO_LINK_OTHER,1,0
2021-02-24,YT_SEARCH,22,40
2021-02-24,RELATED_VIDEO,8,16
2021-02-24,YT_OTHER_PAGE,5,5
2021-02-25,NO_LINK_OTHER,1,0
2021-02-25,YT_SEARCH,13,18
2021-02-25,RELATED_VIDEO,7,15
2021-02-25,YT_OTHER_PAGE,2,0
2021-02-25,EXT_URL,1,4
2021-02-26,NO_LINK_OTHER,1,0
2021-02-26,SUBSCRIBER,1,0
2021-02-26,YT_CHANNEL,1,0
2021-02-26,YT_SEARCH,9,17
2021-02-26,YT_OTHER_PAGE,4,0
2021-02-27,NO_LINK_OTHER,0,0
2021-02-27,SUBSCRIBER,2,2
2021-02-27,YT_SEARCH,17,12
2021-02-27,RELATED_VIDEO,9,17
2021-02-27,YT_OTHER_PAGE,2,3
2021-02-28,NO_LINK_OTHER,0,0
2021-02-28,SUBSCRIBER,3,3
2021-02-28,YT_SEARCH,13,18
2021-02-28,RELATED_VIDEO,6,9
2021-02-28,YT_OTHER_PAGE,1,6
2021-03-01,NO_LINK_OTHER,1,1
2021-03-01,YT_CHANNEL,3,0
2021-03-01,YT_SEARCH,21,32
2021-03-01,RELATED_VIDEO,5,6
2021-03-01,YT_OTHER_PAGE,1,0
2021-03-01,EXT_URL,2,2
2021-03-02,NO_LINK_OTHER,2,0
2021-03-02,SUBSCRIBER,2,4
2021-03-02,YT_SEARCH,16,28
2021-03-02,RELATED_VIDEO,1,1
2021-03-02,YT_OTHER_PAGE,1,1
2021-03-03,NO_LINK_OTHER,0,0
2021-03-03,YT_SEARCH,5,13
2021-03-03,RELATED_VIDEO,2,7
2021-03-03,YT_OTHER_PAGE,3,3
2021-03-04,NO_LINK_OTHER,0,0
2021-03-04,SUBSCRIBER,1,1
2021-03-04,YT_SEARCH,32,60
2021-03-04,RELATED_VIDEO,16,46
2021-03-04,YT_OTHER_PAGE,2,3
2021-03-04,END_SCREEN,2,0
2021-03-05,NO_LINK_OTHER,1,2
2021-03-05,SUBSCRIBER,1,0
2021-03-05,YT_SEARCH,19,33
2021-03-05,RELATED_VIDEO,5,12
2021-03-05,EXT_URL,1,2
2021-03-06,NO_LINK_OTHER,0,0
2021-03-06,SUBSCRIBER,1,0
2021-03-06,YT_SEARCH,9,13
2021-03-06,RELATED_VIDEO,5,8
2021-03-07,NO_LINK_OTHER,0,0
2021-03-07,SUBSCRIBER,2,0
2021-03-07,YT_SEARCH,7,13
2021-03-07,RELATED_VIDEO,7,22
2021-03-07,END_SCREEN,1,1
2021-03-08,NO_LINK_OTHER,0,0
2021-03-08,SUBSCRIBER,1,0
2021-03-08,YT_SEARCH,12,13
2021-03-08,RELATED_VIDEO,4,10
2021-03-08,YT_OTHER_PAGE,2,0
2021-03-09,NO_LINK_OTHER,0,0
2021-03-09,SUBSCRIBER,1,0
2021-03-09,YT_SEARCH,12,26
2021-03-09,RELATED_VIDEO,7,15
2021-03-10,NO_LINK_OTHER,0,0
2021-03-10,YT_CHANNEL,1,1
2021-03-10,YT_SEARCH,9,17
2021-03-10,RELATED_VIDEO,8,13
2021-03-10,END_SCREEN,1,0
2021-03-11,NO_LINK_OTHER,0,0
2021-03-11,YT_SEARCH,8,16
2021-03-11,RELATED_VIDEO,1,1
2021-03-11,YT_OTHER_PAGE,4,6
2021-03-12,NO_LINK_OTHER,0,0
2021-03-12,YT_SEARCH,7,5
2021-03-12,RELATED_VIDEO,6,4
2021-03-12,YT_OTHER_PAGE,3,4
2021-03-13,NO_LINK_OTHER,1,0
2021-03-13,YT_SEARCH,3,4
2021-03-13,RELATED_VIDEO,2,0
2021-03-13,YT_OTHER_PAGE,1,1
2021-03-14,NO_LINK_OTHER,3,0
2021-03-14,YT_CHANNEL,4,4
2021-03-14,YT_SEARCH,19,29
2021-03-14,RELATED_VIDEO,4,1
2021-03-15,NO_LINK_OTHER,1,7
2021-03-15,YT_SEARCH,19,17
2021-03-15,RELATED_VIDEO,2,1
2021-03-15,YT_OTHER_PAGE,2,8
2021-03-15,END_SCREEN,2,0
2021-03-16,NO_LINK_OTHER,0,0
2021-03-16,YT_SEARCH,19,31
2021-03-16,RELATED_VIDEO,4,5
2021-03-16,YT_OTHER_PAGE,2,3
2021-03-17,NO_LINK_OTHER,0,0
2021-03-17,YT_SEARCH,26,54
2021-03-17,RELATED_VIDEO,5,8
2021-03-17,YT_OTHER_PAGE,1,2
2021-03-17,END_SCREEN,1,0
2021-03-18,NO_LINK_OTHER,0,0
2021-03-18,SUBSCRIBER,2,1
2021-03-18,YT_SEARCH,18,24
2021-03-18,RELATED_VIDEO,3,6
2021-03-18,YT_OTHER_PAGE,1,1
2021-03-19,NO_LINK_OTHER,0,0
2021-03-19,SUBSCRIBER,3,0
2021-03-19,YT_SEARCH,9,15
2021-03-19,RELATED_VIDEO,3,4
2021-03-19,YT_OTHER_PAGE,1,0
2021-03-20,NO_LINK_OTHER,0,0
2021-03-20,YT_SEARCH,20,25
2021-03-20,RELATED_VIDEO,2,1
2021-03-20,YT_OTHER_PAGE,3,3
2021-03-20,EXT_URL,1,1
2021-03-21,NO_LINK_OTHER,0,0
2021-03-21,YT_SEARCH,10,17
2021-03-21,RELATED_VIDEO,1,4
2021-03-21,YT_OTHER_PAGE,1,0
2021-03-22,NO_LINK_OTHER,0,0
2021-03-22,YT_SEARCH,12,18
2021-03-22,RELATED_VIDEO,4,3
2021-03-22,YT_OTHER_PAGE,1,0
2021-03-23,NO_LINK_OTHER,0,0
2021-03-23,SUBSCRIBER,2,0
2021-03-23,YT_SEARCH,18,17
2021-03-23,RELATED_VIDEO,4,14
2021-03-23,END_SCREEN,1,0
2021-03-24,NO_LINK_OTHER,0,0
2021-03-24,SUBSCRIBER,1,0
2021-03-24,YT_SEARCH,6,6
2021-03-24,RELATED_VIDEO,5,8
2021-03-24,YT_OTHER_PAGE,3,10
2021-03-25,NO_LINK_OTHER,0,0
2021-03-25,YT_SEARCH,11,16
2021-03-25,RELATED_VIDEO,2,7
2021-03-25,YT_OTHER_PAGE,4,15
2021-03-25,EXT_URL,1,0
2021-03-26,NO_LINK_OTHER,2,1
2021-03-26,SUBSCRIBER,2,0
2021-03-26,YT_SEARCH,13,20
2021-03-26,RELATED_VIDEO,2,1
2021-03-26,YT_OTHER_PAGE,2,3
2021-03-27,NO_LINK_OTHER,0,0
2021-03-27,SUBSCRIBER,1,3
2021-03-27,YT_SEARCH,20,35
2021-03-27,RELATED_VIDEO,1,1
2021-03-27,YT_OTHER_PAGE,3,3
2021-03-27,EXT_URL,3,1
2021-03-28,NO_LINK_OTHER,0,0
2021-03-28,SUBSCRIBER,3,1
2021-03-28,YT_SEARCH,12,10
2021-03-28,RELATED_VIDEO,1,0
2021-03-29,NO_LINK_OTHER,0,0
2021-03-29,YT_SEARCH,6,8
2021-03-29,RELATED_VIDEO,3,7
2021-03-29,EXT_URL,2,4
2021-03-30,SUBSCRIBER,2,4
2021-03-30,YT_SEARCH,4,6
2021-03-30,RELATED_VIDEO,2,0
2021-03-31,NO_LINK_OTHER,0,0
2021-03-31,SUBSCRIBER,1,4
2021-03-31,YT_SEARCH,10,19
2021-03-31,RELATED_VIDEO,1,2
2021-04-01,NO_LINK_OTHER,0,0
2021-04-01,SUBSCRIBER,5,1
2021-04-01,YT_CHANNEL,1,0
2021-04-01,YT_SEARCH,2,2
2021-04-01,YT_OTHER_PAGE,4,15
2021-04-02,NO_LINK_OTHER,2,0
2021-04-02,SUBSCRIBER,2,4
2021-04-02,YT_SEARCH,6,11
2021-04-02,RELATED_VIDEO,1,8
2021-04-03,NO_LINK_OTHER,0,0
2021-04-03,SUBSCRIBER,2,3
2021-04-03,YT_SEARCH,9,23
2021-04-03,RELATED_VIDEO,2,10
2021-04-03,YT_OTHER_PAGE,1,1
2021-04-04,NO_LINK_OTHER,0,0
2021-04-04,SUBSCRIBER,2,1
2021-04-04,YT_SEARCH,10,17
2021-04-04,RELATED_VIDEO,1,0
2021-04-05,NO_LINK_OTHER,0,0
2021-04-05,SUBSCRIBER,2,1
2021-04-05,YT_SEARCH,13,31
2021-04-05,RELATED_VIDEO,1,4
2021-04-06,NO_LINK_OTHER,0,0
2021-04-06,YT_SEARCH,10,6
2021-04-06,RELATED_VIDEO,2,5
2021-04-06,YT_OTHER_PAGE,1,0
2021-04-07,NO_LINK_OTHER,0,0
2021-04-07,YT_SEARCH,14,23
2021-04-07,RELATED_VIDEO,2,1
2021-04-08,NO_LINK_OTHER,0,0
2021-04-08,YT_SEARCH,15,22
2021-04-08,EXT_URL,2,9
2021-04-09,NO_LINK_OTHER,0,0
2021-04-09,YT_SEARCH,9,9
2021-04-09,RELATED_VIDEO,1,0
2021-04-10,NO_LINK_OTHER,1,0
2021-04-10,YT_SEARCH,2,2
2021-04-10,RELATED_VIDEO,4,7
2021-04-10,YT_OTHER_PAGE,1,5
2021-04-11,NO_LINK_OTHER,0,0
2021-04-11,YT_SEARCH,4,5
2021-04-11,RELATED_VIDEO,1,4
2021-04-11,YT_OTHER_PAGE,1,0
2021-04-11,EXT_URL,3,7
2021-04-12,NO_LINK_OTHER,0,0
2021-04-12,YT_SEARCH,7,12
2021-04-12,RELATED_VIDEO,2,4
2021-04-12,YT_OTHER_PAGE,1,4
2021-04-13,NO_LINK_OTHER,0,0
2021-04-13,YT_SEARCH,8,14
2021-04-13,RELATED_VIDEO,1,2
2021-04-13,YT_OTHER_PAGE,3,1
2021-04-14,NO_LINK_OTHER,0,0
2021-04-14,YT_SEARCH,6,18
2021-04-15,YT_SEARCH,4,4
2021-04-15,YT_OTHER_PAGE,4,6
2021-04-16,NO_LINK_OTHER,0,0
2021-04-16,YT_SEARCH,7,5
2021-04-16,RELATED_VIDEO,5,9
2021-04-16,YT_OTHER_PAGE,1,1
2021-04-16,PLAYLIST,4,0
2021-04-17,NO_LINK_OTHER,0,0
2021-04-17,YT_SEARCH,9,11
2021-04-18,NO_LINK_OTHER,0,0
2021-04-18,YT_SEARCH,7,5
2021-04-18,RELATED_VIDEO,2,4
2021-04-18,YT_OTHER_PAGE,1,0
2021-04-19,NO_LINK_OTHER,1,0
2021-04-19,YT_SEARCH,9,25
2021-04-19,RELATED_VIDEO,1,1
2021-04-19,EXT_URL,1,0
2021-04-20,NO_LINK_OTHER,2,3
2021-04-20,YT_SEARCH,21,48
2021-04-20,RELATED_VIDEO,5,8
2021-04-20,YT_OTHER_PAGE,3,17
2021-04-20,EXT_URL,1,4
2021-04-21,NO_LINK_OTHER,0,0
2021-04-21,YT_SEARCH,9,21
2021-04-21,YT_OTHER_PAGE,2,0
2021-04-22,NO_LINK_OTHER,0,0
2021-04-22,YT_SEARCH,9,7
2021-04-22,RELATED_VIDEO,1,4
2021-04-22,YT_OTHER_PAGE,3,7
2021-04-22,END_SCREEN,1,0
2021-04-23,YT_SEARCH,5,6
2021-04-23,RELATED_VIDEO,1,1
2021-04-24,NO_LINK_OTHER,0,0
2021-04-24,YT_SEARCH,1,4
2021-04-24,RELATED_VIDEO,2,10
2021-04-25,NO_LINK_OTHER,0,0
2021-04-25,SUBSCRIBER,1,0
2021-04-25,YT_SEARCH,7,12
2021-04-25,YT_OTHER_PAGE,1,0
2021-04-26,NO_LINK_OTHER,0,0
2021-04-26,YT_SEARCH,4,1
2021-04-26,RELATED_VIDEO,1,0
2021-04-27,NO_LINK_OTHER,0,0
2021-04-27,YT_SEARCH,8,15
2021-04-27,YT_OTHER_PAGE,1,2
2021-04-28,NO_LINK_OTHER,0,0
2021-04-28,YT_SEARCH,5,4
2021-04-28,RELATED_VIDEO,1,4
2021-04-28,YT_OTHER_PAGE,2,0
2021-04-29,YT_SEARCH,12,20
2021-04-29,RELATED_VIDEO,2,3
2021-04-30,NO_LINK_OTHER,0,0
2021-04-30,YT_SEARCH,5,9
2021-05-01,NO_LINK_OTHER,0,0
2021-05-01,YT_SEARCH,3,1
2021-05-02,NO_LINK_OTHER,0,0
2021-05-02,YT_SEARCH,7,10
2021-05-02,RELATED_VIDEO,1,0
2021-05-03,NO_LINK_OTHER,0,0
2021-05-03,YT_SEARCH,11,12
2021-05-03,YT_OTHER_PAGE,1,0
2021-05-04,NO_LINK_OTHER,0,0
2021-05-04,YT_SEARCH,10,20
2021-05-05,NO_LINK_OTHER,1,3
2021-05-05,YT_SEARCH,8,12
2021-05-05,RELATED_VIDEO,3,3
2021-05-05,YT_OTHER_PAGE,1,4
2021-05-05,END_SCREEN,1,0
2021-05-06,NO_LINK_OTHER,0,0
2021-05-06,YT_SEARCH,10,17
2021-05-06,RELATED_VIDEO,6,11
2021-05-06,YT_OTHER_PAGE,1,8
2021-05-07,NO_LINK_OTHER,0,0
2021-05-07,YT_SEARCH,5,4
2021-05-07,RELATED_VIDEO,5,10
2021-05-08,NO_LINK_OTHER,0,0
2021-05-08,YT_SEARCH,6,11
2021-05-08,RELATED_VIDEO,2,4
2021-05-09,NO_LINK_OTHER,0,0
2021-05-09,YT_SEARCH,1,0
2021-05-09,RELATED_VIDEO,2,2
2021-05-10,NO_LINK_OTHER,0,0
2021-05-10,YT_SEARCH,8,7
2021-05-10,RELATED_VIDEO,3,0
2021-05-10,YT_OTHER_PAGE,1,0
2021-05-11,NO_LINK_OTHER,1,0
2021-05-11,SUBSCRIBER,1,0
2021-05-11,YT_SEARCH,7,16
2021-05-11,RELATED_VIDEO,9,17
2021-05-11,EXT_URL,1,0
2021-05-12,NO_LINK_OTHER,1,0
2021-05-12,YT_SEARCH,3,3
2021-05-12,RELATED_VIDEO,9,12
2021-05-13,NO_LINK_OTHER,1,2
2021-05-13,SUBSCRIBER,3,0
2021-05-13,YT_SEARCH,6,6
2021-05-13,RELATED_VIDEO,3,6
2021-05-13,YT_OTHER_PAGE,1,4
2021-05-14,NO_LINK_OTHER,0,0
2021-05-14,YT_SEARCH,2,2
2021-05-14,RELATED_VIDEO,4,2
2021-05-15,NO_LINK_OTHER,0,0
2021-05-15,YT_SEARCH,4,7
2021-05-15,RELATED_VIDEO,3,5
2021-05-16,NO_LINK_OTHER,1,2
2021-05-16,YT_SEARCH,6,16
2021-05-16,RELATED_VIDEO,2,0
2021-05-16,YT_OTHER_PAGE,2,0
2021-05-17,NO_LINK_OTHER,0,0
2021-05-17,YT_SEARCH,8,13
2021-05-17,RELATED_VIDEO,2,12
2021-05-18,NO_LINK_OTHER,0,0
2021-05-18,YT_SEARCH,6,7
2021-05-18,RELATED_VIDEO,5,15
2021-05-19,NO_LINK_OTHER,0,0
2021-05-19,YT_SEARCH,6,5
2021-05-19,RELATED_VIDEO,6,5
2021-05-20,NO_LINK_OTHER,0,0
2021-05-20,YT_CHANNEL,1,1
2021-05-20,YT_SEARCH,12,15
2021-05-20,RELATED_VIDEO,7,7
2021-05-21,NO_LINK_OTHER,0,0
2021-05-21,YT_SEARCH,5,1
2021-05-21,RELATED_VIDEO,4,7
2021-05-22,NO_LINK_OTHER,0,0
2021-05-22,SUBSCRIBER,1,4
2021-05-22,YT_SEARCH,6,9
2021-05-22,RELATED_VIDEO,5,1
2021-05-23,NO_LINK_OTHER,0,0
2021-05-23,YT_SEARCH,9,14
2021-05-23,RELATED_VIDEO,6,13
2021-05-23,YT_OTHER_PAGE,4,9
2021-05-24,NO_LINK_OTHER,0,0
2021-05-24,YT_SEARCH,13,22
2021-05-24,RELATED_VIDEO,6,1
2021-05-24,YT_OTHER_PAGE,1,0
2021-05-25,NO_LINK_OTHER,1,0
2021-05-25,YT_SEARCH,6,7
2021-05-25,RELATED_VIDEO,5,9
2021-05-25,YT_OTHER_PAGE,5,5
2021-05-26,NO_LINK_OTHER,0,0
2021-05-26,YT_SEARCH,7,10
2021-05-26,RELATED_VIDEO,4,5
2021-05-26,YT_OTHER_PAGE,1,0
2021-05-27,NO_LINK_OTHER,0,0
2021-05-27,YT_SEARCH,9,13
2021-05-27,RELATED_VIDEO,2,1
2021-05-27,YT_OTHER_PAGE,1,0
2021-05-28,NO_LINK_OTHER,0,0
2021-05-28,YT_SEARCH,5,1
2021-05-28,RELATED_VIDEO,1,2
2021-05-28,YT_OTHER_PAGE,1,4
2021-05-29,NO_LINK_OTHER,0,0
2021-05-29,YT_SEARCH,3,0
2021-05-29,RELATED_VIDEO,1,3
2021-05-29,YT_OTHER_PAGE,3,5
2021-05-30,NO_LINK_OTHER,0,0
2021-05-30,YT_SEARCH,7,4
2021-05-30,RELATED_VIDEO,3,9
2021-05-30,YT_OTHER_PAGE,2,2
2021-05-30,EXT_URL,1,2
2021-05-31,NO_LINK_OTHER,0,0
2021-05-31,YT_SEARCH,10,20
2021-05-31,RELATED_VIDEO,7,9
2021-05-31,YT_OTHER_PAGE,1,0
2021-06-01,RELATED_VIDEO,3,7
2021-06-02,NO_LINK_OTHER,1,0
2021-06-02,YT_CHANNEL,2,2
2021-06-02,YT_SEARCH,8,8
2021-06-02,RELATED_VIDEO,3,4
2021-06-02,YT_OTHER_PAGE,1,0
2021-06-03,NO_LINK_OTHER,0,0
2021-06-03,YT_SEARCH,8,9
2021-06-03,RELATED_VIDEO,2,0
2021-06-04,NO_LINK_OTHER,0,0
2021-06-04,YT_CHANNEL,1,4
2021-06-04,YT_SEARCH,12,18
2021-06-04,RELATED_VIDEO,3,5
2021-06-05,NO_LINK_OTHER,0,0
2021-06-05,YT_SEARCH,4,5
2021-06-05,RELATED_VIDEO,1,3
2021-06-05,YT_OTHER_PAGE,1,0
2021-06-06,NO_LINK_OTHER,0,0
2021-06-06,YT_SEARCH,3,7
2021-06-06,RELATED_VIDEO,2,5
2021-06-07,NO_LINK_OTHER,0,0
2021-06-07,YT_SEARCH,13,21
2021-06-07,RELATED_VIDEO,2,1
2021-06-07,YT_OTHER_PAGE,1,0
2021-06-08,NO_LINK_OTHER,0,0
2021-06-08,YT_SEARCH,2,0
2021-06-08,RELATED_VIDEO,6,11
2021-06-09,NO_LINK_OTHER,0,0
2021-06-09,YT_SEARCH,16,26
2021-06-09,RELATED_VIDEO,5,2
2021-06-09,EXT_URL,1,1
2021-06-09,END_SCREEN,1,0
2021-06-10,NO_LINK_OTHER,0,0
2021-06-10,YT_SEARCH,8,15
2021-06-10,RELATED_VIDEO,4,5
2021-06-11,NO_LINK_OTHER,1,3
2021-06-11,YT_SEARCH,4,9
2021-06-11,RELATED_VIDEO,7,14
2021-06-11,YT_OTHER_PAGE,1,0
2021-06-11,EXT_URL,1,0
2021-06-12,NO_LINK_OTHER,0,0
2021-06-12,YT_SEARCH,11,15
2021-06-12,RELATED_VIDEO,5,6
2021-06-12,EXT_URL,3,4
2021-06-13,NO_LINK_OTHER,0,0
2021-06-13,YT_SEARCH,4,5
2021-06-13,RELATED_VIDEO,8,19
2021-06-13,YT_OTHER_PAGE,2,4
2021-06-13,END_SCREEN,1,0
2021-06-14,NO_LINK_OTHER,0,0
2021-06-14,YT_SEARCH,9,9
2021-06-14,RELATED_VIDEO,9,7
2021-06-15,NO_LINK_OTHER,0,0
2021-06-15,YT_SEARCH,10,18
2021-06-15,RELATED_VIDEO,3,0
2021-06-16,YT_SEARCH,11,4
2021-06-16,RELATED_VIDEO,4,8
2021-06-17,NO_LINK_OTHER,0,0
2021-06-17,YT_SEARCH,7,9
2021-06-17,RELATED_VIDEO,3,7
2021-06-18,NO_LINK_OTHER,2,4
2021-06-18,SUBSCRIBER,1,2
2021-06-18,YT_SEARCH,11,16
2021-06-18,RELATED_VIDEO,3,5
2021-06-18,EXT_URL,1,0
2021-06-18,END_SCREEN,1,1
2021-06-19,NO_LINK_OTHER,0,0
2021-06-19,SUBSCRIBER,1,0
2021-06-19,YT_SEARCH,5,8
2021-06-19,RELATED_VIDEO,1,4
2021-06-19,YT_OTHER_PAGE,3,14
2021-06-19,EXT_URL,1,0
2021-06-20,NO_LINK_OTHER,0,0
2021-06-20,YT_SEARCH,5,10
2021-06-20,RELATED_VIDEO,3,0
2021-06-21,NO_LINK_OTHER,0,0
2021-06-21,SUBSCRIBER,1,0
2021-06-21,YT_SEARCH,7,10
2021-06-21,RELATED_VIDEO,1,0
2021-06-22,NO_LINK_OTHER,0,0
2021-06-22,YT_SEARCH,8,10
2021-06-22,RELATED_VIDEO,3,9
2021-06-22,YT_OTHER_PAGE,2,2
2021-06-22,END_SCREEN,1,0
2021-06-23,NO_LINK_OTHER,0,0
2021-06-23,YT_SEARCH,11,23
